TestName,TestOutcomeName,TestOutcome
org.apache.tools.ant.types.CommandlineTest@testToString,pass,1
org.apache.tools.ant.taskdefs.optional.XsltTest@testCatchNoDtd,pass,1
org.apache.tools.ant.types.AddTypeTest@testAddPath,pass,1
org.apache.tools.ant.filters.HeadTailTest@testHeadLinesSkip,error,0
org.apache.tools.ant.taskdefs.SignJarTest@testSigFile,error,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testNonExistentCustomAlgorithm,failure,0
org.apache.tools.ant.util.GlobPatternMapperTest@testPreAndPostfix,pass,1
org.apache.tools.ant.types.AssertionsTest@testOverride,failure,0
org.apache.tools.ant.taskdefs.DeleteTest@test2,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testResourcesmatchBinary,pass,1
org.apache.tools.ant.taskdefs.JarTest@testHasVersionInfo,pass,1
org.apache.tools.ant.taskdefs.TarTest@test7UsingPlainFileSet,failure,0
org.apache.tools.ant.taskdefs.MacroDefTest@testIgnoreElementCase,pass,1
org.apache.tools.ant.taskdefs.CopyTest@test2,error,0
org.apache.tools.ant.taskdefs.CopyTest@test3,error,0
org.apache.tools.ant.taskdefs.CopyTest@test1,error,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testChecksumAlgorithmAdler,error,0
org.apache.tools.ant.taskdefs.AntTest@testBlankTarget,pass,1
org.apache.tools.ant.taskdefs.optional.image.ImageTest@testSimpleScaleWithMapper,error,0
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testParentLevel2TooDeep,pass,1
org.example.junit.XmlParserTest@testParserHandlesSchema,pass,1
org.apache.tools.ant.taskdefs.condition.IsReachableTest@testBoth,pass,1
org.apache.tools.ant.DirectoryScannerTest@testIsExcludedDirectoryScanned,pass,1
org.apache.tools.ant.taskdefs.condition.IsFileSelectedTest@testType,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test4,error,0
org.apache.tools.ant.IntrospectionHelperTest@testGetAttributes,pass,1
org.apache.tools.ant.util.StringUtilsTest@testReplace,pass,1
org.apache.tools.ant.LocationTest@testPresetdefWrappedTask,pass,1
org.apache.tools.ant.taskdefs.MakeUrlTest@testEmpty,pass,1
org.apache.tools.ant.taskdefs.optional.image.ImageTest@testEchoToLog,error,0
org.apache.tools.ant.DirectoryScannerTest@testExcludeOneFile,pass,1
org.apache.tools.ant.filters.ReplaceTokensTest@testReplaceTokens,error,0
org.apache.tools.ant.util.DOMElementWriterTest@testCDATAEndEncoding,pass,1
org.apache.tools.ant.filters.StripJavaCommentsTest@testStripJavaComments,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@testOutputEncoding,error,0
org.apache.tools.ant.ImmutableTest@test6,pass,1
org.apache.tools.ant.ImmutableTest@test7,pass,1
org.apache.tools.ant.ImmutableTest@test4,pass,1
org.apache.tools.ant.ImmutableTest@test5,error,0
org.apache.tools.ant.ImmutableTest@test2,pass,1
org.apache.tools.ant.ImmutableTest@test3,pass,1
org.apache.tools.ant.ImmutableTest@test1,failure,0
org.apache.tools.ant.taskdefs.GUnzipTest@testDocumentationClaimsOnCopy,error,0
org.apache.tools.ant.taskdefs.email.EmailAddressTest@test4,pass,1
org.apache.tools.ant.types.ResourceOutputTest@testurloutput,pass,1
org.apache.tools.ant.types.selectors.SizeSelectorTest@testSelectionBehaviour,error,0
org.apache.tools.ant.taskdefs.PreSetDefTest@testCorrectTaskNameBadAttr,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testDosLineOutput,pass,1
org.apache.tools.ant.util.FileUtilsTest@testContentEquals,pass,1
org.apache.tools.ant.taskdefs.MoveTest@testCompleteDirectoryMoveFileToDirWithExistingFile,pass,1
org.apache.tools.ant.types.FlexIntegerTest@testFlexInteger,pass,1
org.apache.tools.ant.IntrospectionHelperTest@testGetAddTextMethod,pass,1
org.apache.tools.ant.util.LazyFileOutputStreamTest@testByteArray,pass,1
org.apache.tools.ant.util.LineOrientedOutputStreamTest@testFlushArray,pass,1
org.apache.tools.ant.util.CollectionUtilsTest@testDictionaryEquals,pass,1
org.apache.tools.ant.taskdefs.SignJarTest@testTsaLocalhost,failure,0
org.apache.tools.ant.types.selectors.TokenizedPatternTest@testWithoutLastToken,pass,1
org.apache.tools.ant.ProjectHelperRepositoryTest@testFind,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testResourcesmatchText,pass,1
org.apache.tools.ant.taskdefs.TStampTest@testPrefix,pass,1
org.apache.tools.ant.taskdefs.optional.XmlValidateCatalogTest@testXmlCatalogFiles,error,0
org.apache.tools.ant.taskdefs.ConcatTest@testOverwrite,failure,0
org.apache.tools.ant.util.VectorSetTest@testContainsAll,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testTokenfilter,error,0
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testForkingAntClasspathDest,error,0
org.apache.tools.ant.taskdefs.AvailableTest@testSearchParents,pass,1
org.apache.tools.ant.IncludeTest@testWithSpaceRelative,pass,1
org.apache.tools.ant.types.optional.ScriptMapperTest@testClear,error,0
org.apache.tools.ant.taskdefs.JarTest@testCreateWithEmptyFileset,pass,1
org.apache.tools.ant.taskdefs.XmlPropertyTest@testKeeproot,pass,1
org.apache.tools.ant.types.optional.depend.ClassFileSetTest@testResourceCollection,error,0
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testBadNoJarfile,pass,1
org.apache.tools.ant.types.optional.depend.ClassFileSetTest@testSmallSet,error,0
org.apache.tools.ant.taskdefs.AntTest@testInfiniteLoopViaDepends,pass,1
org.apache.tools.ant.util.LayoutPreservingPropertiesTest@testPreserveEscapeName,pass,1
org.apache.tools.ant.types.PathTest@testRecursion,pass,1
org.apache.tools.ant.taskdefs.AntTest@testInheritBasedir,error,0
org.apache.tools.tar.TarRoundTripTest@testLongRoundTripping,pass,1
org.apache.tools.ant.util.FileUtilsTest@testResolveFile,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testContainsAnycase,pass,1
org.apache.tools.ant.taskdefs.XmlPropertyTest@testInclude,pass,1
org.apache.tools.ant.types.XMLCatalogBuildFileTest@testDocumentWithCatalog,error,0
org.apache.tools.ant.IncludeTest@testParseErrorInIncluded,pass,1
org.apache.tools.ant.types.optional.ScriptSelectorTest@testSelectionSetByDefault,error,0
org.apache.tools.ant.util.LineOrientedOutputStreamTest@testCloseSingleBytes,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testXnewCompilerDest,error,0
org.apache.tools.ant.filters.HeadTailTest@testHeadLines,error,0
org.apache.tools.ant.types.CommandlineTest@testSuffix,pass,1
org.apache.tools.ant.taskdefs.ConcatTest@testTranscoding,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testDuplicateTextName,pass,1
org.apache.tools.ant.taskdefs.TStampTest@testFormatPrefix,pass,1
org.apache.tools.ant.taskdefs.AntlibTest@testAntlib_uri_auto2,pass,1
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTest@testForkXml,error,0
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test10,error,0
org.apache.tools.ant.types.FilterSetTest@testRecursive,pass,1
org.apache.tools.ant.ProjectTest@testDuplicateTargets,pass,1
org.apache.tools.ant.taskdefs.FailTest@testNested1,pass,1
org.apache.tools.ant.types.CommandlineJavaTest@testGetCommandline,failure,0
org.apache.tools.ant.taskdefs.FailTest@testNested3,pass,1
org.apache.tools.ant.taskdefs.FailTest@testNested4,pass,1
org.apache.tools.ant.taskdefs.FailTest@testNested5,pass,1
org.apache.tools.ant.taskdefs.FailTest@testNested6,pass,1
org.apache.tools.ant.taskdefs.FailTest@testNested7,pass,1
org.apache.tools.ant.ProjectTest@testInputHandler,pass,1
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testParentLevel2,pass,1
org.apache.tools.ant.taskdefs.ManifestClassPathTest@testParentLevel1,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testSetValue,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testFilterContainsRegex,pass,1
org.apache.tools.ant.DirectoryScannerTest@testExcludeHasPrecedence,pass,1
org.apache.tools.ant.taskdefs.AntLikeTasksAtTopLevelTest@testSubant,failure,0
org.apache.tools.ant.taskdefs.ZipTest@testFilesOnlyDoesntCauseRecreate,error,0
org.apache.tools.ant.util.DOMElementWriterTest@testNSGetsReused,pass,1
org.apache.tools.zip.ZipEntryTest@testAddAsFirstExtraField,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testMagicPropertyOverridesEmptyString,failure,0
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testEchoToLog,pass,1
org.apache.tools.ant.util.ClasspathUtilsTest@testOnlyOneInstance,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testGlobMapper,pass,1
org.apache.tools.ant.types.FilterSetTest@test2,error,0
org.apache.tools.ant.taskdefs.AptTest@testAptFork,error,0
org.apache.tools.ant.taskdefs.XmlPropertyTest@testNeedsCatalog,failure,0
org.apache.tools.ant.taskdefs.TarTest@test8UsingTarFilesetSrc,error,0
org.apache.tools.ant.taskdefs.optional.script.ScriptDefTest@testNoName,failure,0
org.apache.tools.ant.types.optional.ScriptSelectorTest@testSelectionSetWorks,error,0
org.apache.tools.ant.types.resources.LazyResourceCollectionTest@testLazyLoading,pass,1
org.apache.tools.ant.types.FilterSetTest@testNonInfiniteRecursiveMultipleOnSingleLine,pass,1
org.apache.tools.ant.taskdefs.optional.SchemaValidateTest@testNoNamespace,error,0
org.apache.tools.ant.taskdefs.condition.TypeFoundTest@testPreset,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test11,pass,1
org.apache.tools.ant.taskdefs.MoveTest@testFilterChain,error,0
org.apache.tools.ant.taskdefs.ConditionTest@testFilesmatchDifferentEol,pass,1
org.apache.tools.ant.util.ResourceUtilsTest@testNoDuplicates,pass,1
org.apache.tools.ant.types.TarFileSetTest@testAttributes,pass,1
org.apache.tools.ant.taskdefs.optional.XsltTest@testOutputProperty,error,0
org.apache.tools.ant.taskdefs.AntTest@testRefId,error,0
org.apache.tools.ant.types.selectors.ContainsRegexpTest@testContainsRegexp,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testIDLDest,error,0
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testAntClasspathDest,error,0
org.apache.tools.ant.taskdefs.JarTest@testNoRecreateWithoutUpdate,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testDefaultBadClass,failure,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testChecksumAlgorithmCRC,error,0
org.apache.tools.ant.types.optional.ScriptSelectorTest@testNolanguage,failure,0
org.apache.tools.ant.util.DOMElementWriterTest@testIsLegalCharacter,pass,1
org.apache.tools.ant.taskdefs.TarTest@test8UsingZipFilesetSrc,error,0
org.apache.tools.ant.taskdefs.MacroDefTest@testOverrideDefault,pass,1
org.apache.tools.ant.taskdefs.InputTest@testPropertyFileInlineHandler,error,0
org.apache.tools.ant.taskdefs.JavaTest@testResultPropertyZeroNoFork,error,0
org.apache.tools.ant.util.FileUtilsTest@testNormalize,pass,1
org.apache.tools.ant.taskdefs.JavaTest@testRunFailFoe,error,0
org.apache.tools.zip.ZipLongTest@testSign,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test12,error,0
org.apache.tools.ant.types.PathTest@testConstructorWindowsStyle,pass,1
org.apache.tools.ant.taskdefs.MacroDefTest@testImplicitOptional,pass,1
org.apache.tools.ant.taskdefs.optional.ANTLRTest@test11,error,0
org.apache.tools.ant.types.selectors.FilenameSelectorTest@testValidate,pass,1
org.apache.tools.ant.types.FilterSetTest@test3,error,0
org.apache.tools.ant.taskdefs.ConcatTest@test3,pass,1
org.apache.tools.ant.types.FilterSetTest@test1,error,0
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testForkingAntClasspath,error,0
org.apache.tools.ant.taskdefs.ConcatTest@testPath,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test10,pass,1
org.apache.tools.ant.taskdefs.AptTest@testListAnnotationTypes,error,0
org.apache.tools.ant.taskdefs.DeleteTest@test12,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test13,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test14,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test15,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test16,pass,1
org.apache.tools.ant.taskdefs.DeleteTest@test17,pass,1
org.apache.tools.ant.taskdefs.UntarTest@testEncoding,pass,1
org.apache.tools.ant.filters.HeadTailTest@testTailLines,error,0
org.apache.tools.ant.taskdefs.JavaTest@testRunFail,error,0
org.apache.tools.ant.taskdefs.optional.sos.SOSTest@testCheckoutProjectFlags,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testTwoPatternSets,pass,1
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testEchoToGoodFile,pass,1
org.apache.tools.ant.util.ReaderInputStreamTest@testReadZero,pass,1
org.apache.tools.ant.taskdefs.optional.SchemaValidateTest@testNoEmptySchemaLocation,failure,0
org.apache.tools.ant.types.XMLCatalogTest@testSimpleEntry,pass,1
org.apache.tools.ant.taskdefs.AntTest@testMultiSameProperty,error,0
org.apache.tools.ant.taskdefs.AntTest@testExplicitBasedir2,error,0
org.apache.tools.ant.taskdefs.TypedefTest@testNoClassname,pass,1
org.apache.tools.ant.taskdefs.JarTest@testRootFilesInIndex,pass,1
org.apache.tools.ant.taskdefs.AntTest@testExplicitBasedir1,error,0
org.apache.tools.ant.taskdefs.AntTest@testOverrideWinsInheritAll,error,0
org.apache.tools.ant.taskdefs.ConditionTest@testAndempty,pass,1
org.apache.tools.ant.util.FileUtilsTest@testNullArgs,pass,1
org.apache.tools.ant.taskdefs.AntlibTest@testAntlib_uri,pass,1
org.apache.tools.ant.filters.ConcatFilterTest@testConcatFilterAfter,error,0
org.apache.tools.ant.taskdefs.SQLExecTest@testLastDelimiterPositionNormalModeNonStrict,pass,1
org.apache.tools.ant.DirectoryScannerTest@testAlternateIncludeExclude,pass,1
org.apache.tools.ant.taskdefs.PropertyTest@testCircularReference,failure,0
org.apache.tools.ant.util.FileUtilsTest@testGetDefaultEncoding,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testContainsDoesnt,pass,1
org.apache.tools.ant.taskdefs.ChecksumTest@testVerifyAsTask,error,0
org.apache.tools.ant.types.selectors.SizeSelectorTest@testParameterParsingUpperCaseTurkish,pass,1
org.apache.tools.ant.types.PathTest@testConstructorNetWareStyle,pass,1
org.apache.tools.ant.taskdefs.optional.PropertyFileTest@testValueDoesNotGetOverwritten,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testPatternSetIncludeAndExclude,pass,1
org.apache.tools.ant.taskdefs.ExecuteWatchdogTest@testNoTimeOut,pass,1
org.apache.tools.ant.taskdefs.optional.image.ImageTest@testOverwriteFalse,error,0
org.apache.tools.ant.taskdefs.SQLExecTest@testDriverCaching,pass,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testLabelExceptions,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testXnewDest,error,0
org.apache.tools.ant.taskdefs.JarTest@testNoDuplicateIndex,pass,1
org.apache.tools.ant.types.EnumeratedAttributeTest@testExceptions,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testCustomAlgorithm2,error,0
org.apache.tools.ant.taskdefs.JarTest@testNoRecreateZipfilesetExcludesWithoutUpdate,pass,1
org.apache.tools.ant.taskdefs.condition.TypeFoundTest@testTaskThatIsntDefined,pass,1
org.apache.tools.ant.taskdefs.optional.SchemaValidateTest@testNoFile,failure,0
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testChecksumAlgorithm,error,0
org.apache.tools.ant.types.CommandlineTest@testPrefixSuffixLine,pass,1
org.apache.tools.ant.taskdefs.optional.RhinoReferenceTest@testScript,error,0
org.apache.tools.ant.taskdefs.NiceTest@testCurrent,pass,1
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTest@testFork,error,0
org.apache.tools.ant.TaskContainerTest@testTaskdef,error,0
org.apache.tools.ant.taskdefs.optional.TraXLiaisonTest@testEncoding,pass,1
org.apache.tools.ant.taskdefs.optional.vss.MSVSSTest@testCpExceptions,pass,1
org.apache.tools.ant.types.PolyTest@testPathAntType,pass,1
org.apache.tools.ant.LocationTest@testPlainTask,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testZipEmptyDir,error,0
org.apache.tools.ant.types.MapperTest@testCircularReferenceCheck,pass,1
org.apache.tools.ant.taskdefs.AvailableTest@testSearchInPathIsThere,failure,0
org.apache.tools.ant.taskdefs.ConditionTest@testAndIncomplete,pass,1
org.apache.tools.ant.ExecutorTest@testDefaultFailure,pass,1
org.apache.tools.ant.types.FilterSetTest@testMissingFiltersFile,pass,1
org.apache.tools.zip.ZipEntryTest@testNotEquals,pass,1
org.apache.tools.ant.util.ReaderInputStreamTest@testSimple,pass,1
org.apache.tools.ant.util.StringUtilsTest@testEndsWithSameString,pass,1
org.apache.tools.ant.types.selectors.PresentSelectorTest@testRespondsToError,pass,1
org.apache.tools.ant.taskdefs.GzipTest@testGZip,failure,0
org.apache.tools.ant.AntClassLoaderTest@testInvalidZipException,pass,1
org.apache.tools.ant.taskdefs.GetTest@testUseTomorrow,pass,1
org.apache.tools.ant.taskdefs.XmlPropertyTest@testCollapseSemantic,pass,1
org.apache.tools.ant.types.mappers.RegexpPatternMapperTest@testHandleDirSep,pass,1
org.apache.tools.ant.taskdefs.condition.IsFileSelectedTest@testBaseDir,pass,1
org.apache.tools.ant.taskdefs.JavadocTest@testNestedSource,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testUpdateNotNecessary,error,0
org.apache.tools.ant.taskdefs.ImportTest@testImportInTargetNoEffect,pass,1
org.apache.tools.ant.taskdefs.optional.PropertyFileTest@testNonExistingFile,pass,1
org.apache.tools.ant.taskdefs.JavadocTest@testDirsetPath,pass,1
org.apache.tools.ant.taskdefs.ProtectedJarMethodsTest@testFindJarNameNoMatch,pass,1
org.apache.tools.ant.IntrospectionHelperTest@testGetElementMethod,pass,1
org.apache.tools.ant.IntrospectionHelperTest@testAttributeSetters,pass,1
org.apache.tools.ant.taskdefs.JarTest@testRecreateZipfilesetWithoutUpdateNewerFile,pass,1
org.apache.tools.ant.taskdefs.JavacTest@testCompilerArg,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testZipEmptyDirFilesOnly,error,0
org.apache.tools.ant.taskdefs.JavaTest@testResultPropertyNonZeroNoFork,error,0
org.apache.tools.ant.taskdefs.MacroDefTest@testBackTrace,pass,1
org.apache.tools.ant.types.PathTest@testFileSet,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testSeldirs,error,0
org.apache.tools.ant.types.CommandlineJavaTest@testSysproperties,pass,1
org.apache.tools.ant.util.VectorSetTest@testRemoveAtFrontWhenSizeEqualsCapacity,pass,1
org.apache.tools.ant.util.VectorSetTest@testClone,pass,1
org.apache.tools.ant.taskdefs.PathConvertTest@testNoTargetOs,pass,1
org.apache.tools.bzip2.CBZip2StreamTest@testNullPointer,pass,1
org.apache.tools.ant.IntrospectionHelperTest@testGetNestedElements,pass,1
org.apache.tools.ant.util.facade.ImplementationSpecificArgumentTest@testDependsOnImplementation,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testEqualComparator,pass,1
org.apache.tools.ant.filters.TokenFilterTest@testContainsString,pass,1
org.apache.tools.ant.taskdefs.condition.IsReachableTest@testBadTimeout,pass,1
org.apache.tools.ant.types.PropertySetTest@testNestedMapped,pass,1
org.apache.tools.ant.taskdefs.TaskdefTest@test5a,pass,1
org.apache.tools.ant.types.selectors.ModifiedSelectorTest@testResourceSelectorSelresTrue,pass,1
org.apache.tools.ant.taskdefs.optional.unix.SymlinkTest@testRecord,pass,1
org.apache.tools.ant.taskdefs.ManifestTest@test13,pass,1
org.apache.tools.mail.MailMessageTest@testToOnly,pass,1
org.apache.tools.ant.util.FileUtilsTest@testHasErrorInCase,pass,1
org.apache.tools.ant.taskdefs.FixCrLfTest@testEncoding,error,0
org.apache.tools.ant.taskdefs.JavadocTest@testNestedFilesetNoPatterns,error,0
org.apache.tools.ant.filters.HeadTailTest@testHeadTail,error,0
org.apache.tools.ant.taskdefs.UntarTest@testSrcDirTest,pass,1
org.apache.tools.ant.taskdefs.ConcatTest@testFilter,pass,1
org.apache.tools.ant.taskdefs.optional.PvcsTest@test1,error,0
org.apache.tools.ant.taskdefs.optional.PvcsTest@test2,error,0
org.apache.tools.ant.taskdefs.optional.PvcsTest@test3,error,0
org.apache.tools.ant.taskdefs.optional.PvcsTest@test4,error,0
org.apache.tools.ant.taskdefs.optional.PvcsTest@test5,error,0
org.apache.tools.ant.taskdefs.optional.PvcsTest@test6,error,0
org.apache.tools.ant.taskdefs.BUnzip2Test@testDocumentationClaimsOnCopy,error,0
org.apache.tools.ant.taskdefs.condition.ParserSupportsTest@testUnknownProperty,pass,1
org.apache.tools.zip.ExtraFieldUtilsTest@testMerge,pass,1
org.apache.tools.ant.types.XMLCatalogTest@testNonExistentEntry,pass,1
org.apache.tools.ant.util.VectorSetTest@testSet,pass,1
org.apache.tools.ant.types.PathTest@testFileList,pass,1
org.apache.tools.ant.taskdefs.condition.XorTest@test11,pass,1
org.apache.tools.ant.taskdefs.condition.ParserSupportsTest@testBoth,pass,1
org.apache.tools.ant.taskdefs.optional.EchoPropertiesTest@testEchoToBadFileNoFail,pass,1
org.apache.tools.ant.taskdefs.MoveTest@testCompleteDirectoryMoveFileToDirWithExistingDir,pass,1
org.apache.tools.ant.taskdefs.LoadFileTest@testNoPropertyDefined,pass,1
org.apache.tools.ant.taskdefs.optional.XsltTest@testStyleSheetWithInclude,error,0
org.apache.tools.ant.taskdefs.JavadocTest@testFilelistPath,pass,1
org.apache.tools.zip.UTF8ZipFilesTest@testZipFileReadsUnicodeFields,pass,1
org.apache.tools.ant.taskdefs.JavadocTest@testPathelementPath,pass,1
org.apache.tools.ant.types.selectors.SizeSelectorTest@testValidate,pass,1
org.apache.tools.ant.taskdefs.condition.IsFileSelectedTest@testNotSelector,pass,1
org.apache.tools.ant.util.StringUtilsTest@testSplitLines,pass,1
org.apache.tools.ant.taskdefs.UpToDateTest@testFilesetUpToDate,pass,1
org.apache.tools.ant.taskdefs.SubAntTest@testMultipleTargets,failure,0
org.apache.tools.ant.taskdefs.JarTest@testNoRecreateBasedirExcludesWithUpdate,pass,1
org.apache.tools.ant.taskdefs.FixCrLfTest@testFixFileExclusive,pass,1
org.apache.tools.ant.taskdefs.FailTest@testIfAndUnless,pass,1
org.apache.tools.ant.util.DOMElementWriterTest@testNSGoesOutOfScope,pass,1
org.apache.tools.ant.types.MapperTest@testCopyTaskWithTwoFilesets,pass,1
org.apache.tools.ant.taskdefs.SubAntTest@testgenericantfile,error,0
org.apache.tools.ant.filters.ConcatFilterTest@testConcatFilterBeforeAfter,error,0
org.apache.tools.ant.taskdefs.GetTest@testUseTimestamp,pass,1
org.apache.tools.ant.types.AssertionsTest@testPackage,failure,0
org.apache.tools.ant.IncludeTest@testWithSpaceInclude,pass,1
org.apache.tools.ant.taskdefs.FixCrLfTest@testPreserveLastModified,error,0
org.apache.tools.ant.types.FilterSetTest@testRecursionDisabled,pass,1
org.apache.tools.ant.taskdefs.SleepTest@test3,pass,1
org.apache.tools.ant.taskdefs.SleepTest@test2,pass,1
org.apache.tools.ant.filters.HeadTailTest@testTailLinesSkip,error,0
org.apache.tools.ant.taskdefs.SleepTest@test6,pass,1
org.apache.tools.ant.taskdefs.SleepTest@test5,pass,1
org.apache.tools.ant.taskdefs.SleepTest@test4,pass,1
org.apache.tools.ant.taskdefs.TouchTest@testResourceCollection,error,0
org.apache.tools.ant.taskdefs.AntTest@testInheritPath,error,0
org.apache.tools.ant.filters.LineContainsTest@testNegateLineContains,error,0
org.apache.tools.ant.taskdefs.JarTest@testRecreateWithoutUpdateNewerFile,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testResourceCollections,pass,1
org.apache.tools.ant.taskdefs.condition.IsSignedTest@testAPassword,error,0
org.apache.tools.ant.types.CommandlineTest@testAwkCommand,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testForBugzilla34764,error,0
org.apache.tools.ant.ProjectTest@testNullThrowableMessageLog,pass,1
org.apache.tools.ant.taskdefs.BZip2Test@testResource,error,0
org.apache.tools.ant.taskdefs.RmicTest@testCompilerAttribute,pass,1
org.apache.tools.ant.util.StringUtilsTest@testRemoveSuffix,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testTwoMappers,pass,1
org.apache.tools.ant.taskdefs.ZipTest@testEmptySkip,error,0
org.apache.tools.ant.taskdefs.optional.jdepend.JDependTest@testTimeout,error,0
org.apache.tools.ant.taskdefs.AntTest@testInputHandlerInheritance,error,0
org.apache.tools.ant.taskdefs.optional.TraXLiaisonTest@testSystemId,pass,1
org.apache.tools.ant.util.LinkedHashtableTest@testClear,pass,1
org.apache.tools.ant.taskdefs.ConditionTest@testAnd,pass,1
org.apache.tools.ant.types.AssertionsTest@testReferenceAbuse,failure,0
org.apache.tools.ant.taskdefs.PreSetDefTest@testElementOrder2,pass,1
org.apache.tools.ant.taskdefs.TypedefTest@testLocal,pass,1
org.apache.tools.ant.taskdefs.TypedefTest@testDoubleNotPresent,pass,1
org.apache.tools.ant.taskdefs.MultiMapTest@testCopyWithEmpty,pass,1
org.apache.tools.ant.taskdefs.UnzipTest@testPatternSetSlashOnly,pass,1
org.apache.tools.ant.taskdefs.CopyTest@testFileResourceWithFilter,pass,1
org.apache.tools.ant.taskdefs.condition.IsReferenceTest@testType,pass,1
org.apache.tools.ant.taskdefs.ZipTest@test3,error,0
org.apache.tools.ant.taskdefs.optional.sos.SOSTest@testCheckinProjectFlags,pass,1
org.apache.tools.ant.util.LineOrientedOutputStreamTest@testLineWithCariagereturnLinefeedSingleBytes,pass,1
org.apache.tools.ant.taskdefs.PreSetDefTest@testUri,pass,1
org.apache.tools.ant.taskdefs.optional.sos.SOSTest@testCheckoutExceptions,pass,1
org.apache.tools.ant.taskdefs.condition.XorTest@testEmpty,pass,1
org.apache.tools.ant.taskdefs.FixCrLfTest@test1,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@test2,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@test3,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@test4,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@test5,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@test6,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@test7,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@test8,error,0
org.apache.tools.ant.taskdefs.FixCrLfTest@test9,error,0
org.apache.tools.ant.taskdefs.MoveTest@testCompleteDirectoryMoveFileToExistingFile,pass,1
org.apache.tools.ant.util.GlobPatternMapperTest@testNoPatternAtAll,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testKaffeDest,error,0
org.apache.tools.ant.taskdefs.JavaTest@testJarNoFork,error,0
org.apache.tools.ant.taskdefs.ConditionTest@testResourcesmatchEmpty,pass,1
org.apache.tools.ant.types.PathTest@testSetLocation,pass,1
org.apache.tools.ant.types.PathTest@testConstructorUnixStyle,pass,1
org.apache.tools.ant.util.VectorSetTest@testAdd2,pass,1
org.apache.tools.ant.util.LinkedHashtableTest@testRemove,pass,1
org.apache.tools.ant.taskdefs.ChecksumTest@testSetProperty,error,0
org.apache.tools.ant.taskdefs.MoveTest@testCompleteDirectoryMoveFileAndFileset,pass,1
org.apache.tools.ant.taskdefs.RmicAdvancedTest@testMagicProperty,failure,0
org.apache.tools.ant.util.LineOrientedOutputStreamTest@testLineWithCariagereturnSingleBytes,pass,1
